company,item,calories,calories_from_fat,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbs,fiber,sugar,protein,weight_watcher_points
KFC,Honey Mustard – Dipping Sauce Cup,110.0,80.74302522399383,9.0,1.5,0.0,40.63312501438025,120.0,6.0,0.0,6.0,0.0,117.5
KFC,Honey Sauce Packet,30.0,-0.15896544144004565,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,35.0
KFC,Ketchup,30.0,-0.15896544144004565,0.0,0.0,0.0,0.0,250.0,8.0,0.0,6.0,0.0,36.0
KFC,KFC Sauce – Dipping Sauce Cup,90.0,71.75391515005673,8.0,1.5,0.0,10.0,170.0,5.0,0.0,5.0,0.0,96.5
KFC,Lemon Juice Packet,5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,5.0
KFC,Ranch – Dipping Sauce Cup,130.0,125.6885755936793,14.0,2.5,0.0,10.0,240.0,2.0,0.0,1.0,0.0,133.5
KFC,Strawberry Jam Packet,35.0,-0.15896544144004565,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,41.0
KFC,Capri Sun® 100% Juice Fruit Punch,80.0,-0.15896544144004565,0.0,0.0,0.0,0.0,25.0,21.0,0.0,20.0,0.0,100.0
KFC,Chocolate Milk 1%,150.0,22.313809743402697,2.5,1.5,0.0,10.0,170.0,26.0,0.0,23.0,7.0,167.5
KFC,Milk 1%,90.0,17.819254706434148,2.0,1.5,0.0,10.0,105.0,10.0,0.0,10.0,7.0,94.5
KFC,Musselman’s™ Applesauce,45.0,-0.15896544144004565,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.0,0.0,53.0
KFC,7UP® (12 fl oz),140.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,35.0,0.0,35.0,0.0,175.0
KFC,7UP® (16 fl oz),190.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,46.0,0.0,46.0,0.0,236.0
KFC,7UP® (20 fl oz),240.0,-0.15896544144004565,0.0,0.0,0.0,0.0,85.0,58.0,0.0,58.0,0.0,298.0
KFC,7UP® (30 fl oz),350.0,-0.15896544144004565,0.0,0.0,0.0,0.0,125.0,87.0,0.0,87.0,0.0,437.0
KFC,Classic Lemonade (1/2 Gallon),880.0,-0.15896544144004565,0.0,0.0,0.0,0.0,780.0,234.0,0.0,228.0,0.0,1108.0
KFC,Classic Lemonade (20 fl oz),140.0,-0.15896544144004565,0.0,0.0,0.0,0.0,130.0,39.0,0.0,38.0,0.0,178.0
KFC,Code Red Mountain Dew® (12 fl oz),170.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,46.0,0.0,46.0,0.0,216.0
KFC,Code Red Mountain Dew® (16 fl oz),230.0,-0.15896544144004565,0.0,0.0,0.0,0.0,65.0,62.0,0.0,62.0,0.0,292.0
KFC,Code Red Mountain Dew® (20 fl oz),290.0,-0.15896544144004565,0.0,0.0,0.0,0.0,85.0,77.0,0.0,77.0,0.0,367.0
KFC,Code Red Mountain Dew® (30 fl oz),430.0,-0.15896544144004565,0.0,0.0,0.0,0.0,125.0,116.0,0.0,115.0,0.0,545.0
KFC,Diet Dr Pepper® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Dr Pepper® (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Dr Pepper® (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Dr Pepper® (30 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Mist Twst® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Mist Twst® (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Mist Twst® (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Mist Twst® (30 fl oz),5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0
KFC,Diet Mountain Dew® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0
KFC,Diet Mountain Dew® (16 fl oz),5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,5.0
KFC,Diet Mountain Dew® (20 fl oz),10.0,-0.15896544144004565,0.0,0.0,0.0,0.0,90.0,1.0,0.0,1.0,0.0,11.0
KFC,Diet Mountain Dew® (30 fl oz),10.0,-0.15896544144004565,0.0,0.0,0.0,0.0,140.0,1.0,0.0,1.0,0.0,11.0
KFC,Diet Pepsi® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® (30 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® Wild Cherry Pepsi® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® Wild Cherry Pepsi® (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® Wild Cherry Pepsi® (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
KFC,Diet Pepsi® Wild Cherry Pepsi® (30 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0
KFC,Dr Pepper® (12 fl oz),140.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,39.0,0.0,38.0,0.0,178.0
KFC,Dr Pepper® (16 fl oz),190.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,52.0,0.0,51.0,0.0,241.0
KFC,Dr Pepper® (20 fl oz),240.0,-0.15896544144004565,0.0,0.0,0.0,0.0,75.0,65.0,0.0,64.0,0.0,304.0
KFC,Dr Pepper® (30 fl oz),360.0,-0.15896544144004565,0.0,0.0,0.0,0.0,110.0,98.0,0.0,96.0,0.0,456.0
KFC,Lipton® Brisk® Lemon Tea (12 fl oz),80.0,-0.15896544144004565,0.0,0.0,0.0,0.0,40.0,22.0,0.0,22.0,0.0,102.0
KFC,Lipton® Brisk® Lemon Tea (16 fl oz),110.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,29.0,0.0,29.0,0.0,139.0
KFC,Lipton® Brisk® Lemon Tea (20 fl oz),140.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,36.0,0.0,36.0,0.0,176.0
KFC,Lipton® Brisk® Lemon Tea (30 fl oz),210.0,-0.15896544144004565,0.0,0.0,0.0,0.0,105.0,55.0,0.0,54.0,0.0,264.0
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (20 fl oz),5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,5.0
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (30 fl oz),10.0,-0.15896544144004565,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,10.0
KFC,Lipton® Brisk® Raspberry Tea (12 fl oz),80.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,20.0,0.0,20.0,0.0,100.0
KFC,Lipton® Brisk® Raspberry Tea (16 fl oz),100.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,26.0,0.0,26.0,0.0,126.0
KFC,Lipton® Brisk® Raspberry Tea (20 fl oz),130.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,33.0,0.0,33.0,0.0,163.0
KFC,Lipton® Brisk® Raspberry Tea (30 fl oz),190.0,-0.15896544144004565,0.0,0.0,0.0,0.0,110.0,49.0,0.0,49.0,0.0,239.0
KFC,Lipton® Brisk® Sweet Iced Tea (12 fl oz),80.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,22.0,0.0,21.0,0.0,101.0
KFC,Lipton® Brisk® Sweet Iced Tea (16 fl oz),110.0,-0.15896544144004565,0.0,0.0,0.0,0.0,65.0,29.0,0.0,29.0,0.0,139.0
KFC,Lipton® Brisk® Sweet Iced Tea (20 fl oz),130.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,36.0,0.0,36.0,0.0,166.0
KFC,Lipton® Brisk® Sweet Iced Tea (30 fl oz),200.0,-0.15896544144004565,0.0,0.0,0.0,0.0,120.0,54.0,0.0,54.0,0.0,254.0
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (30 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0
KFC,Manzanita Sol® (12 fl oz),160.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,42.0,0.0,42.0,0.0,202.0
KFC,Manzanita Sol® (16 fl oz),210.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,57.0,0.0,57.0,0.0,267.0
KFC,Manzanita Sol® (20 fl oz),260.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,71.0,0.0,71.0,0.0,331.0
KFC,Manzanita Sol® (30 fl oz),400.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,106.0,0.0,106.0,0.0,506.0
KFC,Miranda® Strawberry (12 fl oz),160.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,44.0,0.0,44.0,0.0,204.0
KFC,Miranda® Strawberry (16 fl oz),220.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,58.0,0.0,58.0,0.0,278.0
KFC,Miranda® Strawberry (20 fl oz),270.0,-0.15896544144004565,0.0,0.0,0.0,0.0,120.0,73.0,0.0,73.0,0.0,343.0
KFC,Miranda® Strawberry (30 fl oz),410.0,-0.15896544144004565,0.0,0.0,0.0,0.0,180.0,109.0,0.0,109.0,0.0,519.0
KFC,Mist Twst® (12 fl oz),150.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,41.0,0.0,41.0,0.0,191.0
KFC,Mist Twst® (16 fl oz),200.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,54.0,0.0,54.0,0.0,254.0
KFC,Mist Twst® (20 fl oz),260.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,68.0,0.0,68.0,0.0,328.0
KFC,Mist Twst® (30 fl oz),380.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,101.0,0.0,101.0,0.0,481.0
KFC,MNT DEW Sweet Lightning (20 fl oz),120.0,-0.15896544144004565,0.0,0.0,0.0,0.0,190.0,32.0,0.0,25.0,0.0,145.0
KFC,Mountain Dew® (12 fl oz),160.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,44.0,0.0,44.0,0.0,204.0
KFC,Mountain Dew® (16 fl oz),220.0,-0.15896544144004565,0.0,0.0,0.0,0.0,70.0,59.0,0.0,58.0,0.0,278.0
KFC,Mountain Dew® (20 fl oz),270.0,-0.15896544144004565,0.0,0.0,0.0,0.0,85.0,73.0,0.0,73.0,0.0,343.0
KFC,Mountain Dew® (30 fl oz),410.0,-0.15896544144004565,0.0,0.0,0.0,0.0,125.0,110.0,0.0,109.0,0.0,519.0
KFC,Mug Root Beer® (12 fl oz),140.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,39.0,0.0,39.0,0.0,179.0
KFC,Mug Root Beer® (16 fl oz),190.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,52.0,0.0,52.0,0.0,242.0
KFC,Mug Root Beer® (20 fl oz),240.0,-0.15896544144004565,0.0,0.0,0.0,0.0,75.0,65.0,0.0,65.0,0.0,305.0
KFC,Mug Root Beer® (30 fl oz),360.0,-0.15896544144004565,0.0,0.0,0.0,0.0,110.0,98.0,0.0,98.0,0.0,458.0
KFC,Pepsi Zero Sugar® (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
KFC,Pepsi Zero Sugar® (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
KFC,Pepsi Zero Sugar® (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
KFC,Pepsi Zero Sugar® (30 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0
KFC,Pepsi® (12 fl oz),150.0,-0.15896544144004565,0.0,0.0,0.0,0.0,30.0,41.0,0.0,41.0,0.0,191.0
KFC,Pepsi® (16 fl oz),200.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,55.0,0.0,55.0,0.0,255.0
KFC,Pepsi® (20 fl oz),250.0,-0.15896544144004565,0.0,0.0,0.0,0.0,55.0,69.0,0.0,69.0,0.0,319.0
KFC,Pepsi® (30 fl oz),380.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,104.0,0.0,103.0,0.0,483.0
KFC,Sobe Lifewater Yumberry Pomegranate (12 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
KFC,Sobe Lifewater Yumberry Pomegranate (16 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
KFC,Sobe Lifewater Yumberry Pomegranate (20 fl oz),0.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
KFC,Sobe Lifewater Yumberry Pomegranate (30 fl oz),5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,120.0,1.0,0.0,0.0,0.0,5.0
KFC,Strawberry Lemonade (1/2 Gallon),950.0,-0.15896544144004565,0.0,0.0,0.0,0.0,790.0,270.0,0.0,264.0,0.0,1214.0
KFC,Strawberry Lemonade (20 fl oz),170.0,-0.15896544144004565,0.0,0.0,0.0,0.0,130.0,45.0,0.0,44.0,0.0,214.0
KFC,Tropicana® Fruit Punch (12 fl oz),170.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,45.0,0.0,45.0,0.0,215.0
KFC,Tropicana® Fruit Punch (16 fl oz),230.0,-0.15896544144004565,0.0,0.0,0.0,0.0,45.0,60.0,0.0,60.0,0.0,290.0
KFC,Tropicana® Fruit Punch (20 fl oz),280.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,75.0,0.0,75.0,0.0,355.0
KFC,Tropicana® Fruit Punch (30 fl oz),420.0,-0.15896544144004565,0.0,0.0,0.0,0.0,90.0,113.0,0.0,112.0,0.0,532.0
KFC,Tropicana® Light Lemonade (12 fl oz),5.0,-0.15896544144004565,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,5.0
KFC,Tropicana® Light Lemonade (16 fl oz),10.0,-0.15896544144004565,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,10.0
KFC,Tropicana® Light Lemonade (20 fl oz),10.0,-0.15896544144004565,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,10.0
KFC,Tropicana® Light Lemonade (30 fl oz),15.0,-0.15896544144004565,0.0,0.0,0.0,0.0,350.0,1.0,0.0,0.0,0.0,15.0
KFC,Tropicana® Pink Lemonade (12 fl oz),150.0,-0.15896544144004565,0.0,0.0,0.0,0.0,160.0,40.0,0.0,40.0,0.0,190.0
KFC,Tropicana® Pink Lemonade (16 fl oz),210.0,-0.15896544144004565,0.0,0.0,0.0,0.0,210.0,53.0,0.0,53.0,0.0,263.0
KFC,Tropicana® Pink Lemonade (20 fl oz),260.0,-0.15896544144004565,0.0,0.0,0.0,0.0,260.0,67.0,0.0,67.0,0.0,327.0
KFC,Tropicana® Pink Lemonade (30 fl oz),390.0,-0.15896544144004565,0.0,0.0,0.0,0.0,390.0,100.0,0.0,100.0,0.0,490.0
KFC,Tropicana® Twister® Orange (12 fl oz),170.0,-0.15896544144004565,0.0,0.0,0.0,0.0,35.0,46.0,0.0,46.0,0.0,216.0
KFC,Tropicana® Twister® Orange (16 fl oz),230.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,61.0,0.0,61.0,0.0,291.0
KFC,Tropicana® Twister® Orange (20 fl oz),290.0,-0.15896544144004565,0.0,0.0,0.0,0.0,60.0,76.0,0.0,76.0,0.0,366.0
KFC,Tropicana® Twister® Orange (30 fl oz),430.0,-0.15896544144004565,0.0,0.0,0.0,0.0,90.0,115.0,0.0,114.0,0.0,544.0
KFC,Wild Cherry Pepsi® (12 fl oz),160.0,-0.15896544144004565,0.0,0.0,0.0,0.0,30.0,42.0,0.0,42.0,0.0,202.0
KFC,Wild Cherry Pepsi® (16 fl oz),210.0,-0.15896544144004565,0.0,0.0,0.0,0.0,40.0,56.0,0.0,56.0,0.0,266.0
KFC,Wild Cherry Pepsi® (20 fl oz),260.0,-0.15896544144004565,0.0,0.0,0.0,0.0,50.0,70.0,0.0,70.0,0.0,330.0
KFC,Wild Cherry Pepsi® (30 fl oz),390.0,-0.15896544144004565,0.0,0.0,0.0,0.0,80.0,105.0,0.0,105.0,0.0,495.0
KFC,Country Fried Steak without Peppered White Gravy,360.0,215.57967633305026,24.0,7.0,1.0,35.0,750.0,22.0,2.0,0.0,13.0,354.0
KFC,Country Fried Steak with Peppered White Gravy,390.0,233.55789648092446,26.0,7.0,1.0,35.0,910.0,26.0,2.0,0.0,13.0,384.0
KFC,KFC® Gizzards,300.0,143.6667957415535,16.0,2.0,0.0,210.0,770.0,18.0,1.652444662157576,0.0,20.0,282.0
KFC,KFC® Livers,230.0,116.6994655197422,13.0,2.5,0.0,285.0,750.0,12.0,0.0,0.0,17.0,215.5
Taco Bell,Bacon Club Chalupa,440.0,240.0,27.0,5.0,0.0,50.0,840.0,31.0,2.0,3.0,20.0,465.9331601835354
Taco Bell,Blue Raspberry Freeze™ (16 oz),120.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,0.0,30.0,0.0,138.18035177469588
Taco Bell,Blue Raspberry Freeze™ (20 oz),150.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,38.0,0.0,168.9071775630246
Taco Bell,Loaded Nacho Taco,250.0,110.0,12.0,4.5,0.0,25.0,610.0,24.0,3.0,2.0,10.0,271.3299301907869
Taco Bell,Midnight Berry Freeze™ (16 oz),140.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,34.0,0.0,158.66490230024834
Taco Bell,Midnight Berry Freeze™ (20 oz),170.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,42.0,0.0,189.39172808857705
Taco Bell,Nacho Fries,320.0,160.0,18.0,1.5,0.0,39.396993554755106,630.0,35.0,4.0,2.0,4.0,343.0258570302206
Taco Bell,Nacho Fries BellGrande®,710.0,360.0,40.0,6.0,0.0,30.0,1440.0,73.0,10.0,4.0,13.0,742.4745922784937
Taco Bell,Black Bean Chalupa – Online Exclusive,330.0,140.0,15.0,3.0,0.0,10.0,430.0,39.0,5.0,3.0,10.0,353.2681322929968
Taco Bell,Black Bean Quesarito – Online Exclusive,630.0,270.0,29.0,10.0,0.0,35.0,1260.0,73.0,7.0,5.0,19.0,660.5363901762839
Taco Bell,Quesarito – Online Exclusive,650.0,300.0,33.0,12.0,0.5,55.0,1390.0,67.0,6.0,5.0,22.0,681.0209407018363
Taco Bell,Chalupa Supreme® – Beef,350.0,170.0,18.0,5.0,0.0,25.0,560.0,33.0,4.0,3.0,13.0,373.75268281854926
Taco Bell,Chalupa Supreme® – Chicken,330.0,140.0,15.0,3.5,0.0,35.0,560.0,31.0,2.0,3.0,16.0,353.2681322929968
Taco Bell,Chalupa Supreme® – Steak,330.0,140.0,16.0,4.0,0.0,30.0,530.0,32.0,2.0,3.0,15.0,353.2681322929968
Taco Bell,Cheesy Gordita Crunch,500.0,250.0,28.0,10.0,0.5,55.0,850.0,41.0,5.0,4.0,20.0,527.3868117601928
Taco Bell,Crunchy Taco,170.0,80.0,9.0,3.5,0.0,25.0,310.0,13.0,3.0,3.763252299591535,8.0,189.39172808857705
Taco Bell,Crunchy Taco Supreme®,190.0,100.0,11.0,4.5,0.0,25.0,340.0,15.0,3.0,2.0,8.0,209.87627861412952
Taco Bell,Loaded Nacho Taco (New),250.0,110.0,12.0,4.5,0.0,25.0,610.0,24.0,3.0,2.0,10.0,271.3299301907869
Taco Bell,Nacho Cheese Doritos® Locos Taco,170.0,80.0,9.0,3.5,0.0,25.0,360.0,13.0,3.0,3.763252299591535,8.0,189.39172808857705
Taco Bell,Nacho Cheese Doritos® Locos Taco Supreme®,190.0,100.0,11.0,4.5,0.0,30.0,380.0,15.0,3.0,2.0,8.0,209.87627861412952
Taco Bell,Soft Taco – Beef,180.0,80.0,9.0,4.0,0.0,25.0,500.0,17.0,3.0,1.0,9.0,199.6340033513533
Taco Bell,Soft Taco – Chicken,160.0,50.0,5.0,2.5,0.0,30.0,500.0,16.0,1.0,1.0,12.0,179.14945282580084
Taco Bell,Soft Taco Supreme®,287.3565754633716,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,40.63312501438025,427.7226148409894,38.94619666048237,1.3975912452912995,23.82539610617336,9.43466172381835,309.0627989789797
Taco Bell,Soft Taco – Beef,210.0,90.0,10.0,5.0,0.0,25.0,520.0,20.0,3.0,2.0,10.0,230.36082913968198
Taco Bell,Soft Taco – Chicken,180.0,60.0,7.0,3.5,0.0,35.0,520.0,18.0,2.0,2.0,13.0,199.6340033513533
Taco Bell,Bean Burrito (V),350.0,80.0,9.0,3.5,0.0,5.0,1000.0,54.0,11.0,3.0,13.0,373.75268281854926
Taco Bell,Beefy 5-Layer Burrito,490.0,160.0,18.0,7.0,0.0,30.0,1250.0,63.0,9.0,5.0,18.0,517.1445364974165
Taco Bell,Burrito Supreme® – Beef,390.0,130.0,14.0,6.0,0.0,25.0,1110.0,51.0,9.0,4.0,16.0,414.72178386965425
Taco Bell,Burrito Supreme® – Chicken,370.0,100.0,11.0,4.5,0.0,35.0,1110.0,49.0,8.0,4.0,19.0,394.23723334410175
Taco Bell,Burrito Supreme® – Steak,370.0,110.0,12.0,5.0,0.0,30.0,1090.0,49.0,7.0,4.0,18.0,394.23723334410175
Taco Bell,Chili Cheese Burrito (regional),370.0,150.0,17.0,8.0,0.0,35.0,970.0,40.0,4.0,2.0,16.0,394.23723334410175
Taco Bell,Quesarito – Beef,650.0,300.0,33.0,12.0,0.5,55.0,1390.0,67.0,6.0,5.0,22.0,681.0209407018363
Taco Bell,Quesarito – Chicken,620.0,270.0,29.0,11.0,0.0,65.0,1390.0,66.0,4.0,4.0,25.0,650.2941149135077
Taco Bell,Quesarito – Steak,630.0,270.0,30.0,11.0,0.0,60.0,1370.0,66.0,4.0,4.0,24.0,660.5363901762839
Taco Bell,Chips and Nacho Cheese Sauce (V),220.0,120.0,13.0,1.5,0.0,33.55572638395331,250.0,24.0,2.0,2.0,2.0,240.60310440245823
Taco Bell,Nacho Fries (V) (New),320.0,160.0,18.0,1.5,0.0,39.396993554755106,630.0,35.0,4.0,2.0,4.0,343.0258570302206
Taco Bell,Nacho Fries BellGrande® (New),710.0,360.0,40.0,6.0,0.0,30.0,1440.0,73.0,10.0,4.0,13.0,742.4745922784937
Taco Bell,Nachos BellGrande® – Beef,740.0,340.0,38.0,7.0,0.0,25.0,1050.0,82.0,15.0,5.0,16.0,773.2014180668225
Taco Bell,Nachos BellGrande® – Chicken,720.0,310.0,35.0,6.0,0.0,35.0,1050.0,81.0,14.0,5.0,20.0,752.71686754127
Taco Bell,Nachos BellGrande® – Steak,720.0,320.0,36.0,6.0,0.0,30.0,1030.0,81.0,14.0,5.0,19.0,752.71686754127
Taco Bell,Beef Quesarito,650.0,300.0,33.0,12.0,0.5,55.0,1390.0,67.0,6.0,5.0,22.0,681.0209407018363
Taco Bell,Black Bean Quesarito (V),630.0,270.0,29.0,10.0,0.0,35.0,1260.0,73.0,7.0,5.0,19.0,660.5363901762839
Taco Bell,Quesadilla – Cheese (V),470.0,230.0,25.0,12.0,0.5,50.0,990.0,37.0,4.0,2.0,19.0,496.6599859718641
Taco Bell,Quesadilla – Chicken,510.0,240.0,26.0,12.0,0.5,75.0,1250.0,38.0,4.0,2.0,27.0,537.6290870229691
Taco Bell,Quesadilla – Steak,520.0,240.0,27.0,12.0,0.5,70.0,1230.0,38.0,4.0,2.0,27.0,547.8713622857454
Taco Bell,Bacon Club Chalupa – Specialties,440.0,240.0,27.0,5.0,0.0,50.0,840.0,31.0,2.0,3.0,20.0,465.9331601835354
Taco Bell,Black Bean Chalupa – Specialties,330.0,140.0,15.0,3.0,0.0,10.0,430.0,39.0,5.0,3.0,10.0,353.2681322929968
Taco Bell,Black Bean Crunchwrap Supreme – Specialties,510.0,160.0,17.0,4.5,0.0,5.0,1080.0,77.0,8.0,6.0,13.0,537.6290870229691
Taco Bell,Black Bean Quesarito – Specialties,630.0,270.0,29.0,10.0,0.0,35.0,1260.0,73.0,7.0,5.0,19.0,660.5363901762839
Taco Bell,Chalupa Supreme® – Specialties,350.0,170.0,18.0,5.0,0.0,25.0,560.0,33.0,4.0,3.0,13.0,373.75268281854926
Taco Bell,Cheesy Gordita Crunch – Specialties,500.0,250.0,28.0,10.0,0.5,55.0,850.0,41.0,5.0,4.0,20.0,527.3868117601928
Taco Bell,Cheesy Roll Up – Specialties,180.0,80.0,9.0,5.0,0.0,20.0,430.0,15.0,2.0,5.4618239453369615,9.0,199.6340033513533
Taco Bell,Crunchwrap Supreme® – Specialties,530.0,190.0,21.0,6.0,0.0,25.0,1200.0,71.0,6.0,6.0,16.0,558.1136375485214
Taco Bell,Crunchy Taco – Specialties,170.0,80.0,9.0,3.5,0.0,25.0,310.0,13.0,3.0,3.763252299591535,8.0,189.39172808857705
Taco Bell,Nacho Cheese Doritos® Locos Taco – Specialties,170.0,80.0,9.0,3.5,0.0,25.0,360.0,13.0,3.0,3.763252299591535,8.0,189.39172808857705
Taco Bell,Nachos BellGrande® – Specialties,740.0,340.0,38.0,7.0,0.0,25.0,1050.0,82.0,15.0,5.0,16.0,773.2014180668225
